AreaZone,IntersectionType,CollisionType,Municipality,Latitude,Longitude,RoadCategory,RoadNumber,TrafficRegime,NrOfTrafficLanes,UpstreamTerminalNumber,DistanceToPR,AccidentSituation,StruckWithFixedObject,StruckWithMovingObject,InitialShockPoint
2,2,3,68,4878790,250264,4,,1,1,,,1,9,2,9
2,6,6,49,,,4,0,2,2,,,1,0,2,1
2,1,3,387,4830172,405154,4,,2,2,,,5,0,2,2
1,1,6,527,4901610,249340,3,317,3,4,7,600,1,4,9,1
2,1,2,191,,,3,948,2,2,56,300,1,0,2,4
2,1,1,266,4852600,-394600,3,712,2,0,0,0,1,0,2,8
1,1,7,651,4889600,406100,3,933,2,2,44,200,1,0,0,1
1,1,2,343,,,1,1,3,4,207,0,1,4,2,4
1,1,2,44,4729400,193200,1,85,3,2,197,100,1,0,2,6
2,1,3,757,4935938,619283,3,953,2,2,,,1,0,2,2
1,1,5,490,0,0,2,70,2,0,9,500,1,0,2,7
1,1,2,54,4549300,325000,1,75,3,2,37,900,2,1,0,5
2,6,1,103,0,0,2,2,0,0,22,,0,0,2,0
1,1,6,71,,,1,55,3,2,10,500,1,0,2,4
2,3,3,118,,,4,0,2,4,,,1,0,2,2
2,1,3,7,,,4,0,2,4,,,1,0,2,2
1,1,7,370,4823300,275700,1,6,3,6,78,400,1,0,0,2
1,1,5,13,,,1,1,3,6,3,300,1,0,2,9
2,1,6,636,,,4,0,2,2,,,1,0,2,3
2,9,6,24,,,4,0,0,0,,,0,0,1,4
1,1,3,116,0,0,2,5,2,2,11,800,5,0,2,7
1,1,1,223,0,0,4,0,2,0,0,0,3,0,2,9
1,1,6,57,0,0,3,50,2,2,28,600,3,13,0,1
2,1,2,645,,,3,60,3,2,9,0,1,0,2,4
2,1,2,117,4889220,230177,4,0,1,4,18,500,1,0,2,8
2,2,6,445,4330338,-35698,4,0,2,2,,,1,0,1,1
2,1,4,23,,,3,3,2,2,,,1,0,2,4
1,1,6,622,4918700,606000,3,7,2,2,10,550,3,2,0,1
2,7,7,431,4,0,3,16,3,0,0,100,1,0,1,3
1,1,1,169,0,0,3,37,2,0,0,0,1,0,9,2
2,1,2,555,,,4,0,2,2,,,1,0,2,0
1,1,3,288,4612600,597400,3,23,2,0,0,625,1,1,0,3
2,1,7,502,4911490,-108678,3,974,3,2,21,215,1,2,0,1
2,1,7,261,4736295,69697,4,0,3,4,,,1,8,0,8
2,1,2,103,4858948,230148,4,0,2,2,0,0,1,0,2,4
2,3,3,108,,,4,0,2,4,,,1,0,2,8
1,1,3,33,,,2,0,3,4,,,1,0,2,7
1,1,6,527,,,1,1,3,4,19,0,1,4,0,1
2,7,3,15,,,4,,2,2,1009,0,1,0,2,3
2,1,6,113,,,4,0,2,2,,,1,1,0,1
1,1,2,51,,,1,4,3,3,14,0,1,0,2,7
2,1,1,85,,,3,704,2,2,,,1,0,2,1
2,1,3,18,,,4,0,2,2,0,0,1,0,2,3
2,1,2,213,4709767,245850,6,,0,0,,,1,0,2,8
2,1,7,194,,,3,0,3,5,2,624,1,0,1,1
2,9,6,224,,,9,0,2,0,,,1,0,1,6
1,1,6,109,0,0,1,40,3,0,96,0,1,3,0,1
2,1,7,55,,,4,1,2,2,,,1,0,0,1
2,1,6,120,,,4,0,2,2,,,2,0,1,0
2,3,3,218,4547615,438809,4,0,2,2,0,1,1,0,2,8
1,1,1,13,0,0,4,0,2,2,0,0,1,0,9,3
2,1,6,185,,,9,0,2,1,,,0,0,1,7
2,2,3,397,4874240,194460,4,0,2,2,0,0,1,0,2,8
2,2,4,49,,,3,0,1,1,,,1,0,2,4
2,1,2,44,,,3,0,2,2,,,1,0,2,4
2,1,6,56,,,4,0,2,1,,,1,11,0,1
1,1,6,582,4896410,226770,3,170,3,3,1,0,1,6,0,3
2,1,6,109,,,4,0,2,2,,,1,0,1,1
2,1,5,11,0,0,2,2,2,2,,,1,0,2,9
2,3,2,12,,,4,,2,2,1009,0,1,0,2,4
1,1,5,50,0,0,2,520,2,2,9,200,1,0,2,6
2,5,6,115,,,4,0,1,1,,,1,0,1,1
1,1,3,146,0,0,3,117,2,0,11,500,1,0,2,3
2,6,3,71,,,2,,1,2,,,1,0,2,3
1,1,6,463,,,4,0,2,0,,,1,0,1,1
2,1,3,234,4790148,190552,4,0,2,2,,,1,0,2,8
2,1,6,106,,,4,0,1,2,,,3,0,1,5
2,1,3,216,,,4,0,2,2,,,1,0,2,8
2,1,6,8,,,4,,2,4,2308,4,4,6,1,2
1,1,6,200,,,2,237,2,4,2,0,1,0,2,8
1,1,2,131,,,1,50,3,2,71,926,1,0,2,4
1,1,6,16,0,0,2,1,3,2,81,0,1,3,0,9
2,3,4,34,,,4,0,3,2,,,1,0,2,6
2,2,3,367,4,0,3,414,2,2,11,755,1,0,2,3
1,1,7,30,4535500,546100,3,1085,2,2,34,400,1,13,0,1
1,1,1,209,4356000,-145000,2,10,1,2,113,40,1,0,2,7
2,1,4,382,,,4,0,1,2,,,1,0,2,4
2,1,5,131,,,3,934,2,4,43,61,1,0,2,5
1,1,6,80,,,1,62,3,4,4,200,2,3,0,1
1,1,3,644,4913630,154507,3,1,2,2,5,200,1,0,2,3
1,1,6,262,4712700,659300,3,242,2,2,0,0,1,6,0,0
2,1,6,8,,,9,0,0,2,,,1,0,1,0
2,1,3,574,4901580,226180,4,,2,2,,,1,0,2,4
1,1,1,279,4851400,451300,3,396,0,2,4,200,1,0,2,8
2,6,3,232,4377038,128674,4,0,2,0,0,0,1,0,2,7
2,1,3,181,,,9,0,2,2,,,1,0,2,7
1,1,6,701,4931360,7798,3,278,2,2,7,328,1,13,0,9
2,1,4,281,,,3,0,3,0,,,1,0,2,4
2,1,3,109,,,4,0,1,2,1,0,1,0,2,7
1,1,7,264,4359237,-123396,3,,2,0,4,567,1,12,0,1
1,1,3,92,4398500,487500,9,0,1,0,0,0,1,0,2,8
2,1,6,482,,,4,0,2,3,,,1,0,1,0
2,1,7,116,,,4,0,1,1,,,1,0,0,8
2,1,3,88,,,4,0,2,4,,,1,0,2,2
2,3,3,78,4874640,244656,2,6,2,4,16,430,1,0,2,8
1,1,1,11,0,0,3,74,2,2,0,0,1,0,2,1
2,1,6,71,,,4,0,2,2,,,1,0,1,3
2,1,6,454,,,4,0,2,5,,,1,0,1,3
2,1,3,7,,,6,0,2,2,0,12,1,0,2,2
1,2,6,411,,,4,0,2,2,,,1,0,2,1
2,1,7,27,0,0,4,0,2,2,0,0,1,13,0,1
2,7,3,108,,,4,0,2,4,,,1,0,2,3
2,1,6,36,,,4,0,2,2,,,1,0,1,1
2,2,3,31,4515410,152980,4,,2,3,,,1,0,2,7
2,3,3,21,4989432,230990,4,0,2,2,,,1,0,2,1
2,5,3,116,,,4,0,1,1,,,1,0,2,4
2,1,3,395,,,4,0,2,2,,,1,0,2,8
2,2,3,63,,,4,0,1,2,,,1,0,2,2
1,1,1,289,4399023,400187,3,35,2,2,27,0,1,0,2,3
2,1,6,335,4800700,334400,3,959,2,2,53,985,1,0,1,3
2,1,3,249,,,4,0,2,2,,,0,0,2,3
2,3,3,113,,,4,0,1,1,,,1,0,2,0
1,1,6,63,,,4,0,2,2,,,1,0,0,0
2,1,6,20,,,4,,1,1,2009,22,1,0,1,4
1,1,6,132,4385020,64262,3,654,2,2,28,200,1,0,6,8
1,1,2,16,4826700,-38200,3,35,2,2,18,800,1,0,2,4
1,9,1,189,4,0,1,9,3,3,50,100,1,0,2,1
1,1,3,137,,,1,50,3,4,69,0,1,0,2,7
2,1,6,88,,,4,0,2,2,,,1,0,2,9
2,1,6,414,,,4,0,2,2,0,1,3,16,0,9
2,1,6,320,4881991,304905,3,934,2,2,39,635,3,1,2,8
2,2,3,533,,,3,39,2,2,16,747,1,0,2,1
2,2,5,350,,,4,0,1,2,,,1,0,2,4
2,3,3,88,,,4,0,2,2,,,1,0,2,7
2,1,6,557,4,0,4,0,2,2,0,0,1,0,1,4
2,1,6,40,,,4,0,1,2,,,1,0,1,2
2,2,3,95,,,4,0,2,2,0,0,1,0,2,2
2,1,6,36,,,4,0,3,4,,,1,0,1,7
1,1,6,50,4748500,148600,3,765,2,2,11,300,0,4,0,1
2,2,3,267,4855411,768442,4,0,2,5,,,1,0,2,3
1,1,4,46,4761230,196589,1,71,3,4,134,0,1,1,0,4
2,2,3,109,,,4,0,1,1,,,1,0,2,3
2,3,6,119,,,4,0,1,0,,,1,0,1,2
2,3,6,586,,,4,0,2,0,,,0,0,1,1
2,1,3,12,,,4,,2,4,2009,0,1,0,2,3
2,2,3,112,,,4,0,1,1,,,1,0,2,3
2,1,6,302,,,3,0,2,20,,,1,0,1,1
1,1,2,421,,,2,6,3,2,3,0,1,0,2,6
2,2,3,193,4713310,-88883,4,0,2,2,0,0,1,0,2,1
2,1,7,113,,,3,210,2,2,,,1,0,0,7
2,1,6,34,,,4,0,2,2,,,1,0,1,0
2,4,3,551,4541510,91730,3,707,2,2,21,666,1,0,2,8
2,2,3,411,,,3,0,1,1,,,1,0,2,3
1,1,6,677,4893300,168900,3,983,2,2,26,900,3,6,0,1
2,1,5,53,,,4,0,2,2,1,0,1,0,2,8
2,1,7,12,,,4,,2,2,2009,32,1,0,0,0
2,3,3,361,4,0,4,0,2,2,0,0,1,0,2,8
1,1,3,50,,,1,86,3,2,0,700,1,0,2,7
2,2,3,118,,,4,0,1,1,,,1,0,2,3
1,1,7,255,4,0,3,464,2,0,86,700,3,0,0,1
2,3,6,10,,,4,,1,3,1009,0,1,0,1,1
2,1,6,18,,,4,,2,4,2009,10,1,0,1,1
2,1,6,184,,,4,0,2,2,,,1,0,1,2
1,1,6,129,0,0,2,166,2,1,0,0,1,0,6,1
2,1,3,55,,,4,0,2,4,,,1,0,2,6
2,3,6,112,,,4,0,2,2,,,1,0,1,2
2,3,1,111,,,4,0,2,2,,,1,0,2,7
1,1,1,134,4764250,141298,3,2152,2,2,17,750,1,0,2,3
1,1,7,226,0,0,3,247,2,2,8,800,1,0,0,8
2,1,3,555,,,4,0,2,3,0,0,1,0,2,1
2,1,1,48,,,3,0,2,4,,,1,0,0,3
1,1,6,137,0,0,3,15,2,2,1,320,1,14,0,2
2,6,4,375,4920940,117975,4,0,2,3,,,1,0,2,3
1,1,6,167,,,2,230,3,,38,450,1,4,0,1
2,3,3,565,,,2,27,2,0,43,625,1,0,2,3
1,1,2,410,0,0,3,3,2,2,17,800,1,0,2,6
2,1,2,423,4,0,3,127,3,2,3,195,1,0,2,6
2,2,3,259,,,4,0,2,2,,,0,0,2,2
1,1,6,376,4782350,728887,3,430,3,2,47,759,1,4,6,1
2,1,6,5,4553878,428629,3,1082,2,2,394,0,3,13,0,1
1,1,7,47,0,0,3,330,2,2,9,350,3,13,0,9
1,1,7,244,4438360,16524,4,8,2,1,0,0,3,2,0,1
1,1,3,76,4,0,1,6,3,6,2,900,1,0,2,4
2,1,6,350,,,4,0,1,1,,,1,0,1,1
2,2,6,7,,,4,0,0,1,,,1,1,0,1
1,1,6,116,0,0,3,4,2,2,62,750,3,8,0,1
2,3,3,557,,,3,0,2,2,,,1,0,2,2
2,2,2,75,,,3,0,2,2,,,1,0,2,4
2,1,7,19,,,9,0,2,2,,,1,0,0,0
1,1,6,88,,,3,0,1,1,,,1,0,1,3
2,1,2,21,,,4,0,2,6,,,1,0,2,4
2,2,3,22,,,3,0,1,1,0,1,1,0,2,2
2,1,1,291,0,0,3,227,2,0,,,1,0,2,3
2,1,1,482,,,4,0,2,2,,,5,0,2,1
1,1,1,565,4527400,562700,1,48,3,3,86,800,1,0,2,6
2,1,6,10,,,4,0,2,2,,,1,0,1,2
2,1,3,33,,,4,0,2,4,,,1,0,2,3
2,1,6,119,,,4,0,3,2,,,1,9,0,1
2,1,6,110,,,4,0,1,1,,,1,0,1,4
2,1,2,238,4811970,-168352,4,0,1,2,0,0,1,0,2,6
2,3,3,113,,,4,0,2,3,,,1,0,2,3
2,1,6,149,4912410,243350,4,,1,1,,,3,15,0,1
2,1,5,55,,,4,1,2,1,,,1,1,2,8
1,1,5,71,0,0,3,98,2,3,23,100,1,0,2,8
1,1,1,452,4579085,-118282,3,25,2,2,5,161,1,0,2,3
2,1,6,109,,,4,,2,2,,,1,1,2,3
2,1,2,55,,,4,0,2,2,,,1,0,2,4
2,2,3,63,,,4,0,2,2,,,1,0,2,7
2,2,6,10,,,2,0,1,3,,,1,0,1,1
2,1,7,218,4544171,437898,4,0,2,4,,,1,0,0,0
2,1,4,120,,,2,193,3,4,148,120,2,0,2,9
1,6,3,462,4,0,3,1422,2,2,31,0,1,12,2,8
1,1,2,91,4369540,52012,3,930,2,2,3,35,1,0,2,4
2,1,3,286,4309270,-5517,4,0,2,2,,,1,16,2,8
2,3,3,119,4887440,238625,4,,2,2,,,1,1,2,8
1,1,6,229,4473300,28600,4,0,2,0,0,0,1,0,1,2
2,1,3,172,,,3,0,2,4,0,558,1,0,2,2
2,1,6,63,,,3,0,2,0,,,1,0,1,1
1,2,3,23,4744000,-187000,4,1,2,2,0,0,1,0,2,8
1,1,2,192,,,1,0,3,4,25,300,1,4,2,5
1,1,2,78,4895820,253141,1,104,1,3,4,0,1,0,2,4
2,1,6,88,,,4,0,1,1,,,1,0,2,1
2,1,5,3,4737900,-118800,3,723,2,2,0,0,1,0,9,3
2,1,7,106,,,4,0,1,1,,,1,0,0,0
1,1,3,276,4826900,185300,1,10,3,3,54,20,1,0,2,3
2,1,6,11,,,4,,2,4,2009,260,1,1,0,3
1,1,2,507,4907538,488924,3,982,2,2,50,200,1,0,2,6
2,3,3,172,,,4,0,3,2,,,1,0,2,3
2,1,2,69,,,4,0,2,2,,,1,0,2,4
1,1,6,555,,,1,0,1,0,,,1,0,9,2
2,3,3,51,,,3,0,2,2,1,0,1,0,2,3
2,1,6,60,,,4,0,1,1,,,1,1,2,9
2,2,6,454,4925640,403655,4,0,2,2,,0,1,0,1,1
2,1,6,113,,,4,0,2,1,,,1,0,2,3
1,1,2,551,,,4,0,2,2,,,1,0,2,6
1,1,7,405,0,0,3,225,2,0,0,0,1,0,0,1
2,5,2,108,,,4,0,0,2,,,1,0,2,5
2,1,2,91,,,4,0,2,2,,,1,0,2,6
1,1,6,265,0,0,3,14,2,0,41,600,1,8,0,1
2,2,3,382,,,4,0,1,0,,,1,0,2,3
1,1,2,141,4396774,492164,3,6,2,0,8,530,1,0,2,4
1,1,6,80,4958800,356600,2,44,2,2,61,100,1,0,1,2
2,9,3,640,,,6,0,1,1,,,1,0,2,2
2,1,6,8,4,0,2,186,3,4,41,185,1,2,0,8
2,1,6,122,,,3,0,2,2,35,112,1,1,0,1
2,1,6,14,,,3,212,2,2,,,1,0,1,1
2,1,3,331,0,0,9,0,2,2,0,0,1,0,2,8
1,1,2,35,0,0,3,569,2,0,0,0,1,0,2,4
2,1,1,672,,,3,14,2,2,6,590,1,0,2,1
2,1,6,6,4659200,152000,3,48,2,1,0,0,1,0,1,2
1,1,5,602,,,3,0,2,2,,,1,6,2,4
2,1,3,172,4358605,387368,4,0,2,2,,,1,0,2,8
1,1,2,550,5,0,2,47,3,2,0,700,1,0,2,6
1,1,6,498,,,1,21,3,4,12,1,1,0,0,0
2,1,6,58,4,0,3,130,2,2,1,300,3,6,0,8
2,1,1,4,,,4,0,2,2,,,1,0,2,1
2,2,6,256,,,4,0,2,4,,,1,1,0,3
2,2,2,218,4545980,438731,4,0,2,1,0,1,1,0,2,4
2,2,2,116,,,4,0,1,1,,,1,0,2,4
2,1,7,32,,,4,0,2,1,,,4,8,0,1
2,1,6,117,,,4,0,1,3,,,1,11,0,2
1,1,3,263,4725400,505800,3,996,2,2,100,300,1,3,2,5
2,2,3,51,,,2,0,2,0,,,1,0,2,3
2,2,6,24,,,3,110,2,4,,,1,0,1,1
2,1,6,55,4327769,542063,4,0,0,2,,,4,0,1,1
1,1,3,121,,,3,959,2,2,,,1,0,2,8
2,1,3,96,,,4,0,2,2,,,1,0,2,3
1,1,7,220,4709700,555100,4,0,0,2,0,0,3,2,0,8
2,6,3,63,4486070,-57530,4,,2,2,,,1,0,2,3
2,1,3,64,,,3,0,3,2,1,0,1,0,2,3
1,1,7,117,,,3,9,3,2,,,1,4,0,0
1,1,7,81,0,0,3,82,2,2,14,800,1,3,0,8
2,1,6,123,,,4,0,2,2,,,1,0,1,5
2,1,7,300,,,4,0,1,1,,,1,0,0,7
1,1,6,367,4950800,109800,3,121,3,2,5,800,1,2,0,8
1,2,3,712,0,0,3,3,2,2,16,600,1,0,2,7
2,1,6,447,,,4,0,2,2,,,1,1,0,1
1,1,3,47,4291000,191000,3,2,2,2,6,800,1,0,2,7
2,1,7,104,,,3,0,2,2,,,4,12,0,1
1,1,2,324,0,0,1,7,1,3,140,887,1,0,2,4
2,6,1,17,,,4,0,2,1,,,1,0,2,1
2,1,7,184,4603013,404333,4,0,2,2,,,1,16,0,9
1,1,2,388,0,0,1,6,3,3,126,800,2,4,2,6
2,2,6,395,,,4,0,1,30,,,1,0,2,7
2,1,6,116,,,4,0,2,4,,,1,8,0,0
2,1,6,499,0,0,3,330,2,2,0,0,1,6,0,1
2,1,3,303,0,0,3,2,2,0,,,1,0,0,7
1,1,5,653,0,0,3,955,2,2,17,860,1,0,2,3
2,7,7,117,,,4,0,2,2,,,1,0,0,0
2,1,6,655,0,0,3,212,2,1,0,0,1,6,0,2
2,3,3,111,5027702,241862,3,79,2,2,11,800,1,0,2,8
1,1,5,5,4332325,558961,3,96,2,2,,,1,0,2,8
1,2,2,640,4,0,3,53,1,2,1,720,1,0,2,6
1,1,3,69,4367701,694710,3,2085,2,2,,,1,0,2,3
1,1,6,317,4758100,529900,3,28,2,2,0,0,1,0,0,0
2,1,6,13,,,4,,2,4,2101,3,1,0,1,1
2,5,1,24,,,3,0,1,2,,,1,0,2,8
2,1,3,226,4804500,715000,3,417,2,0,0,0,1,0,2,6
2,1,3,85,4843969,148210,4,,2,2,,,1,0,2,3
2,3,3,231,4731180,501466,4,0,2,3,0,0,1,0,2,3
1,1,2,640,,,1,86,3,3,5,960,1,0,2,5
2,1,6,382,,,4,0,1,1,,,1,0,1,2
2,1,6,137,4312411,596722,4,0,2,2,,,1,0,1,0
1,1,7,469,,,3,0,2,2,3,0,1,16,0,9
2,1,6,55,,,4,0,1,0,0,0,1,0,2,0
1,1,7,188,0,0,1,11,0,3,44,100,1,4,0,1
2,2,3,1,,,4,0,2,2,,,0,0,2,3
2,1,2,73,4875250,237219,4,0,2,0,0,0,1,0,2,6
2,1,6,55,4326114,538734,4,0,2,2,,,1,8,0,8
2,7,3,108,,,4,0,1,4,,,1,0,2,8
2,1,6,55,,,3,1,2,2,,,3,4,0,2
2,2,3,379,,,4,0,2,2,,,1,0,2,7
1,1,3,286,,,1,6,3,4,20,800,2,0,2,8
1,1,3,1,4892143,237571,1,86,1,4,15,300,1,0,2,8
2,2,3,512,,,4,0,2,2,,,1,0,2,8
2,6,2,78,,,3,0,2,4,1,0,1,0,2,4
1,1,6,120,4354990,227898,2,112,2,2,34,980,2,3,0,3
2,1,7,305,4569000,280000,2,89,2,2,0,0,1,0,0,1
2,1,6,351,,,4,0,2,5,,,1,0,1,1
1,1,1,69,,,3,0,2,2,1,0,1,3,2,1
2,2,2,7,,,2,0,3,5,54,214,1,0,2,4
2,2,6,120,,,4,0,2,3,,,0,0,1,0
2,1,1,46,,,4,0,2,2,,,1,0,2,8
1,1,1,18,4714900,-169500,3,751,2,0,4,400,1,0,2,3
2,1,4,55,,,4,1,2,2,,,1,0,2,9
2,1,3,229,4902887,118773,3,57,2,2,1,200,1,0,2,1
2,3,3,388,,,4,0,3,4,,,1,0,2,7
1,1,6,9,0,0,4,,2,2,,,1,0,1,1
2,1,6,238,,,4,0,1,2,,,1,2,0,1
2,3,2,66,,,4,0,2,2,,,1,0,2,4
1,1,3,198,,,2,7,2,2,93,700,1,0,2,8
2,2,3,203,4898690,226560,4,,2,2,,,1,1,2,9
2,1,6,33,4823597,470293,3,619,2,0,115,16,1,0,1,2
2,1,6,414,,,3,0,1,1,,,1,0,1,2
2,2,3,61,4836200,440100,3,11,2,2,4,860,1,12,2,8
2,4,3,112,,,4,0,1,1,,,0,0,2,7
1,3,1,284,4578568,325293,3,1,,2,,,,0,2,1
2,1,3,273,,,4,0,2,2,,,1,0,2,8
2,3,6,350,,,4,0,1,4,,,1,0,1,2
2,1,2,98,4776708,-335571,4,0,2,2,,,1,0,2,4
2,1,6,262,,,4,0,0,2,,,0,1,0,0
2,1,4,218,4883740,-154424,3,924,2,2,29,646,1,14,2,4
1,1,1,341,0,0,3,54,2,2,0,0,3,16,0,9
1,1,1,89,0,0,3,73,2,2,16,500,3,0,2,3
2,1,3,62,4853300,622400,2,57,3,0,56,14,1,0,2,6
1,1,7,363,0,0,4,7,2,2,0,0,3,13,0,1
1,1,6,309,0,0,2,154,0,0,0,0,3,2,0,8
2,2,3,9,,,4,,2,2,1009,0,1,0,2,8
2,1,2,33,4885460,245773,4,0,1,1,0,0,1,0,2,6
2,1,6,555,,,4,0,1,1,,,1,0,0,0
2,2,3,252,4,0,4,,2,2,,,1,0,2,5
1,1,1,163,0,0,3,218,2,2,1,200,1,0,2,3
1,2,3,32,4893590,116469,3,6154,2,2,18,631,1,0,2,7
1,1,6,248,4540100,146200,4,0,2,2,0,0,3,6,0,1
2,3,1,95,,,4,0,2,4,,,1,0,2,1
1,1,1,91,0,0,3,96,2,2,12,0,1,0,2,3
2,1,6,9,,,4,0,2,2,,,1,0,1,1
1,1,6,98,4706300,61700,3,910,2,3,72,300,1,16,0,8
2,1,2,429,,,4,0,2,1,,,1,0,2,4
2,1,7,343,,,3,0,2,2,,,3,2,0,1
2,1,1,344,0,0,4,0,2,0,0,0,1,0,2,2
1,1,7,74,4800800,-400000,4,3,2,2,0,0,0,2,0,8
2,2,3,63,,,4,0,2,0,,,1,0,2,1
2,1,2,85,,,4,0,2,2,,,0,0,2,4
2,1,6,55,,,4,,3,1,,,1,0,1,1
1,1,2,152,0,0,3,98,1,2,2,300,1,0,2,7
1,1,6,29,,,1,13,3,3,38,300,0,13,0,2
2,2,6,55,,,4,0,1,2,,,1,0,1,7
2,3,5,39,,,4,0,2,3,,,1,0,9,2
2,1,2,55,,,4,,2,3,,,1,0,2,4
2,1,6,212,,,4,0,2,2,,,1,0,1,1
1,1,5,294,,,2,2,3,2,4,0,1,0,2,4
1,1,6,331,0,0,1,48,0,2,72,200,1,3,0,1
1,2,3,10,,,3,19,2,2,3,337,1,8,2,3
2,2,7,294,4500980,15933,3,6089,2,2,115,300,0,0,1,1
2,2,1,113,,,4,0,2,2,,,1,0,2,8
2,1,5,288,4,0,4,,1,1,,,1,0,2,8
1,1,6,48,0,0,2,463,2,2,11,900,3,2,0,3
1,1,6,712,0,0,3,38,2,2,2,950,3,2,0,3
2,1,3,26,,,3,0,2,4,,,1,0,2,2
2,2,3,103,,,4,0,1,0,,,1,0,2,7
1,1,7,66,4893000,236410,1,1,1,2,3,500,1,4,0,9
1,1,6,99,0,0,2,73,2,2,9,450,3,2,0,7
2,2,2,88,,,4,0,2,2,,,1,0,2,3
2,5,3,70,,,4,0,1,1,,,0,0,2,3
2,1,2,121,0,0,3,6,2,0,0,0,1,0,2,4
2,1,6,117,,,4,0,2,3,,,1,0,1,1
2,1,6,36,0,0,3,105,2,1,5,500,1,0,1,2
1,1,4,220,0,0,3,942,2,2,12,420,1,0,2,8
1,1,2,152,,,1,450,4,3,0,400,1,0,2,4
1,6,6,397,0,0,1,41,3,2,5,8,1,11,0,1
2,5,6,18,,,3,0,3,4,,,1,0,1,3
2,1,3,55,,,3,0,3,3,,,1,0,0,7
1,6,2,74,4532000,337000,2,102,2,2,0,0,1,0,2,4
2,1,4,63,,,3,0,3,2,,,1,0,2,4
1,1,4,41,0,0,3,6,3,2,18,700,1,0,2,6
2,2,3,473,0,0,3,,2,0,10,200,1,0,2,8
1,1,2,76,4879670,234395,1,6,3,4,2,350,1,0,2,6
2,3,3,189,4382646,437635,3,6113,2,3,26,500,1,0,2,8
1,1,7,651,5034000,248900,3,77,2,2,6,0,0,0,0,0
2,5,3,66,,,3,0,2,2,0,1,0,0,2,7
2,1,6,372,0,0,3,919,1,1,0,0,1,0,1,2
2,2,7,115,,,4,0,1,1,,,1,0,0,0
2,9,3,104,0,0,3,19,2,0,25,0,1,0,2,3
2,1,2,181,,,9,0,2,4,2,0,1,0,2,4
2,5,6,110,,,4,0,1,1,,,1,0,1,3
2,1,3,68,,,4,0,2,1,,,1,0,9,3
1,1,7,64,,,2,118,3,5,1,0,3,15,0,9
2,1,3,646,4885660,235222,3,173,2,1,,,1,0,2,8
1,1,1,163,4150273,901354,2,196,2,2,112,400,1,0,2,1
2,1,6,41,4505070,392230,3,374,2,2,0,560,1,0,1,1
2,2,3,117,,,4,0,1,1,,,1,0,2,5
2,3,3,252,,,4,0,2,2,,,1,0,2,8
2,1,2,33,0,0,4,0,2,0,,,1,0,2,4
2,1,3,259,,,4,0,2,2,,,1,0,2,3
1,1,6,4,0,0,3,538,2,2,39,0,3,15,0,1
1,1,4,64,,,1,103,1,3,1,900,1,0,2,8
1,1,3,126,4883900,212015,1,13,3,3,11,0,1,0,2,3
2,1,3,12,,,3,50,2,2,,,1,0,2,7
1,1,4,491,,,1,23,3,2,35,820,1,3,2,6
2,7,3,117,,,4,0,1,1,,,1,0,2,3
2,1,6,9,,,4,0,2,2,,,1,0,2,6
1,3,3,559,0,0,3,524,2,2,0,0,1,3,2,3
1,1,6,53,4890997,235826,1,1,1,2,0,930,1,0,0,0
1,1,7,162,4773317,-348784,9,0,0,0,,,1,13,0,0
1,9,3,572,4899700,643100,3,110,2,2,0,40,1,0,2,5
2,1,1,5,,,3,2,2,2,1,0,1,0,2,1
2,1,6,108,0,0,2,83,2,0,69,800,1,0,1,6
2,1,7,46,,,4,0,1,1,,,0,0,0,2
2,1,6,69,,,4,0,2,2,2,0,1,0,1,3
2,1,6,14,,,3,0,2,2,,,1,0,2,2
2,1,6,113,,,4,0,2,2,,,1,1,0,1
1,1,1,609,4902890,192377,3,28,2,3,3,417,1,0,2,3
2,1,6,113,,,4,0,2,2,,,1,0,1,1
2,2,3,555,,,4,0,2,2,,,1,0,2,8
1,1,2,32,,,1,3,1,6,13,0,1,0,0,4
2,3,3,482,,,4,0,1,2,,,5,0,2,8
2,3,7,8,,,4,,1,2,1009,0,1,0,0,0
2,1,2,680,,,2,0,3,4,4,700,1,0,2,4
2,1,7,194,,,4,0,2,4,,,0,0,0,0
2,1,6,551,,,4,0,1,1,,,1,14,2,5
1,1,2,428,0,0,3,1,2,2,5,800,1,0,2,4
2,2,7,121,,,9,0,2,2,,,1,0,0,7
1,1,2,99,4881500,424000,3,77,2,0,0,0,1,1,2,5
1,1,2,220,0,0,2,5,2,2,24,300,1,0,2,6
2,1,6,88,,,4,0,2,2,,,1,0,1,1
2,3,3,440,4323697,5139,3,935,2,3,0,579,1,15,2,8
2,1,7,76,,,3,0,3,2,9,60,1,12,0,9
2,1,6,105,,,9,0,0,1,10,0,0,0,0,0
2,1,6,65,,,5,0,1,1,,,1,1,0,1
1,1,6,222,4810746,276775,3,32,2,2,5,245,3,2,0,5
1,1,1,370,4800325,697750,3,430,2,2,0,800,3,1,0,2
1,1,2,140,4589713,19181,2,10,3,4,22,100,2,1,2,6
1,1,7,152,0,0,3,98,3,2,0,0,1,0,0,0
2,2,3,22,4876920,242229,2,186,3,2,23,558,1,0,2,5
1,3,3,565,0,0,3,3,2,0,0,0,1,0,2,8
2,9,3,650,,,4,0,2,0,,,1,0,0,0
2,1,6,463,,,4,0,3,2,,,1,0,1,1
2,1,2,181,,,9,0,2,2,2,0,1,0,2,5
2,1,7,120,,,4,0,2,2,,,1,0,2,0
